"World Development Indicators",

"2017-08-02",

"Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"KOR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29439954049047","2.30905230666241","2.20634065691087","2.06947695308219","2.16600087810922","2.15656563444309","2.13083891823477","2.11641239907377","2.35750072852261","2.35464371695417","2.5100531844559","2.6115042145525","2.70742602781036","2.79370201135414","2.89998059150463","2.93917405276358","3.01117765731344","3.16089428211322","3.28705214701342","3.3878645091604","","",
"KWT","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.644881274376404","0.712160989946728","0.743228039441061","0.931963005921506","0.754925087634865","0.601961767149905","0.671090514206054","0.718731430551045","0.637418370926416","0.558094286985311","0.479512007163117","0.426039818656807","0.453972463716549","0.419616256604097","0.499583196414485","0.425173909234511","0.360929572210114","0.38479474100139","0.394401671899252","0.427945907275519","","",
"LAC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27857618762201","3.36929846188568","3.29975808483066","3.25051145681846","3.26773145708328","3.28376853057623","3.34540745103086","3.20059205371256","3.37966240581477","3.26077506755837","3.6400100883435","3.62186888735296","3.6330210048918","3.56990829087334","3.74853404976951","3.54955724845054","3.45201601473693","3.49830544222938","3.5238526855025","3.46885777286819","","",
"LAO","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59146868905389","1.84062462198507","2.53559396035427","3.57765591166338","2.66077838768506","2.28126448951184","3.1409966930865","2.95780599417418","3.64018834967455","3.74254882064271","3.58207700413554","2.99632178069342","3.11466206329204","1.76849659679656","1.91230300303372","1.46766684211487","1.36080822802773","1.32662481017107","1.03473071403832","0.92281175813924","","",
"LBN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.32170048325731","8.44556961335317","8.00115169803444","8.27733344474074","7.92668507343613","7.65524430991632","7.1704594406342","6.31086760482368","5.8060175852068","5.19783703673628","4.67547236275569","5.19813150472928","5.18822035881757","4.92571167732691","4.30106797219055","4.48278453492297","4.38052897448754","3.75507181591444","3.57902199486455","3.34978423090943","","",
"LBR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4643837033793","4.46438370562811","4.46438370290613","4.76050059138223","4.33529436347255","2.24873181578095","6.36051754725629","6.48242277371605","8.89979325231072","7.46724180186114","7.9227577653","11.0546337595923","9.126195942683","7.30517286783786","6.80015723903523","6.42217748437096","6.87709024423443","","",
"LBY","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76300881327117","1.68735111265264","1.66624755838203","2.01585605114809","1.99664847656978","1.74782410097969","1.84737154843627","1.51163664650463","1.37171240348912","1.18399856940712","0.956263232947643","0.868960393445303","0.878325290956093","0.658724304828535","0.984326485309972","0.915766992","1.75000711103128","1.27879351068557","1.31485587081674","1.3148558709117","","",
"LCA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04239866255318","3.525108901306","3.38403477834544","2.04968970373345","2.45019473430922","2.65313351270425","2.85486907429645","3.05793249801845","3.15963625472549","3.25139281857323","3.3514262171813","3.25778624138364","3.83333212234039","3.8611410839594","3.71723535630441","4.06207409533875","4.32122508791807","4.14031985191538","4.31843623082195","3.11974620377325","","",
"LCN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36058885386635","3.44497031628043","3.37345118436663","3.34195415613207","3.34176944971923","3.34043268296295","3.39502000718394","3.25681525408607","3.42787019811464","3.30560777149429","3.65584811545153","3.61481933278888","3.62651493472729","3.56957469461338","3.74846134634655","3.54602540988901","3.45317921876768","3.50126003730003","3.52897007681225","3.47683544772677","","",
"LDC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65339982438188","2.57702290513299","2.41998165421583","2.48690988552184","2.42418195318578","2.16615821877358","2.35516609882483","2.4958091406241","2.57790558122036","2.66323741205032","2.60520882502907","2.62164404010658","2.57115309308103","2.78994823903027","3.04876303816098","3.05140696819974","2.92079637845931","2.92528479104768","2.91069300770202","2.89723138059302","","",
"LIC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9220824839484","2.95691304755112","2.96403224707461","3.01737654107918","3.01529277049861","2.65203383388326","2.92637327378787","3.21738202084523","3.19926793600403","3.33718452255585","3.20340835404173","3.31795236980453","3.28263447556661","3.21969702614706","3.54651833824181","3.81641590258209","3.64823904327125","3.42318996176524","3.37471389735154","3.31110228226739","","",
"LIE","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"LKA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.82487435722119","1.84865022513552","1.82359792908674","1.83489753244772","1.90765703222899","1.92861891083032","2.04910121180517","2.20441224755905","2.27597960823335","2.27721763390368","2.21071420049472","2.11210475194133","1.9327753632115","1.86322659339638","1.83382888982023","1.87876599250652","1.90055099049356","1.99006205788765","1.57442678079292","1.53939678004348","","",
"LMC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33468923540098","2.3566023715063","2.51456978410915","2.71435051139839","2.57447640184518","2.59302766074115","2.75549289639407","2.732710307803","2.79352953470313","2.73479524032217","2.82019939799433","2.76078261056631","2.78371541575911","2.78338876257348","2.85502952621757","2.73437469632444","2.72431760184396","2.76105310387969","2.82187360824313","2.8307247335281","","",
"LMY","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48204308300551","2.56237252065361","2.66272317083471","2.75819196253797","2.78729318346035","2.8089386300019","2.89702305357347","2.85226483769375","2.89144931835753","2.79799098009992","2.87956675812147","2.79384004473999","2.68571720132524","2.71352988230496","2.87762795513084","2.76543704374984","2.70175862952523","2.73414132503611","2.77640996082774","2.77390365645168","","",
"LSO","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90032449464195","3.71681859827592","3.60119972683102","3.57780367275863","3.52025513694013","3.44125453055476","3.15737543243966","3.07670085465575","3.09490863942234","3.02569208580275","2.98626013545697","2.93980999626732","2.87019116282336","2.7912114246623","2.79481813310325","2.79008197788161","2.70109237268206","2.69762889599137","2.66425656131617","2.53550911727576","","",
"LTE","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34852020100785","2.53179274911728","2.60260910777539","2.73667155996841","2.65746717715601","2.71358616104082","2.70611972122609","2.71895029516133","2.68065259813109","2.60497606659432","2.71797952677179","2.63723738218519","2.48695724944649","2.57281502016568","2.77325223657472","2.64896678360767","2.60483793194217","2.64438394680534","2.69145824599722","2.68986942930295","","",
"LTU","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38906943517599","1.65487253843405","1.57757687302712","1.46169601207274","1.55632625024672","1.95641541387629","1.71237430848566","1.60393306793153","1.52991836745452","1.84048341607239","1.87963331715287","1.88854905131656","1.68106608434927","1.82387307586442","2.04645195248699","1.94526544409248","1.89783578446864","2.07652560953668","2.08931569267106","2.10522747774465","","",
"LUX","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.344715748374743","0.406660546685088","0.417027030000261","0.429633883541607","0.588395039920085","1.11621299729731","1.16544085061851","1.19580011249428","1.20966923614016","1.24625699206607","1.19799137791797","1.15209897933471","0.977931450407748","0.845620861309558","1.08898193125918","1.08618488341038","1.08025507021074","1.18698092589862","1.15826664685152","1.11503749753748","","",
"LVA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.94400725504807","2.57779592700023","2.74353909446278","2.49508862058331","2.66132909451453","2.73881918427811","3.00906320385932","3.01016686575832","2.90300127411105","2.82748587687512","2.73700623509613","2.44128335487679","2.75141225879908","2.47791718222173","2.53420540858649","2.46044766072761","2.08058979851193","2.17105119312729","2.12943943063506","2.16546155834689","","",
"MAC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MAF","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MAR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37044582189388","2.34445546031436","2.63677992652849","2.73596264260016","2.83607268654938","2.95077545453704","3.01077387318891","3.9295303819872","3.85678198980209","3.78601823832275","3.61910789251958","3.51956545612577","3.577105241648","3.522925803767","3.61911664483692","3.7912825927767","3.90097973042927","3.96538619481541","3.97759635968403","3.90645178380727","","",
"MCO","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.324515310597988","0.316835522670555","0.343794849502986","0.373734326514034","0.425224692967674","0.424494196530165","0.419906781641748","0.434726984840032","0.467500199336614","0.481039177911044","0.472419891003941","0.45940087559296","0.428085144930724","0.447215734494563","0.496754410201404","0.503739646545442","0.487851661248481","0.49119190239269","0.475047248474594","0.49658454051555","","",
"MDA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24142569874666","3.56149607508782","3.37672293405539","3.36495030321174","2.98332271284388","3.42276510270826","3.78877026243588","4.27192699065078","4.2682778629826","4.30381584056147","4.97762223693371","5.90714876504675","5.96464508305437","6.02354828222653","6.43028401150622","6.46031856688235","5.29967447882913","6.35580649614545","5.02337759485179","5.01966738550319","","",
"MDG","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62371688707548","2.60224978752191","2.63319982970058","2.54742547044061","2.5070286428233","2.50729437192621","2.3635038782652","2.55127464386906","2.5528923915617","2.45054917962298","2.40857086352909","2.29418926473438","2.24417469139141","2.0768204698208","2.2921260505253","2.25779153079549","1.79972242099451","1.64012675276441","1.58723299880549","1.5679404145771","","",
"MDV","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36093781130321","2.76828845230901","2.84283610978656","2.86414054206437","2.62501936955295","2.876778987713","2.13828820399115","2.21003813318134","2.11886320078736","2.01186947111957","2.39787520942734","2.13338153233407","2.08825656442739","2.27870497828326","2.48851346840759","2.65582831288361","2.50534681450348","2.66065573961102","2.90042132510898","2.9764679982288","","",
"MEA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79065317806164","1.7543223990044","1.87055699434593","2.09015048693571","2.06963270427924","1.97827740825065","2.06766244157158","2.14749168032602","2.0518935562055","2.02932356614158","1.90230221255058","1.77322307454149","1.84907694135178","1.83133677439306","2.27349962881075","2.31303813062884","2.14137219913848","2.14855651591274","2.08103398491616","2.11302476237536","","",
"MEX","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9255058357979","2.69120851174888","2.60795072313317","2.59161051261857","2.61410180680715","2.66043478272593","2.95426234020072","3.09905045190411","3.48057433609754","3.42243648365261","3.42543234390251","3.27183298546035","3.2732646620629","3.30038384299272","3.49986429858072","3.29114715854543","2.97630763198061","3.05385881078716","3.03677995655424","3.0368694556386","","",
"MHL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7795190977754","2.79020271725749","2.71107311305581","2.68197690358152","2.62708072082017","2.64015776722709","2.62095633682734","2.60782700650419","2.6575086017972","2.74939033563565","2.74533725687223","2.74426477589018","2.8297263634754","2.95007324635325","2.95018197461083","2.93694286604596","2.91802484707003","2.76882200952561","2.68655434825706","2.68655434862497","","",
"MIC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46898195539971","2.5495055071179","2.65126968716468","2.74561328682811","2.77575413965264","2.80503216756625","2.88985614828683","2.83906422398464","2.87744965789506","2.78184125473925","2.86579991599969","2.77864338816977","2.6706094027464","2.70043820823318","2.86136711965161","2.74744600994411","2.68728732137439","2.72234323097974","2.76565790745249","2.76361477327485","","",
"MKD","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.39317220249952","3.46960046885441","3.5301135464359","3.50173476781063","3.45815989528956","3.73305824455346","3.55234276467235","3.82207122855525","3.94485920633723","3.60495537571872","3.17189014559792","2.73645770951143","2.45368890080064","2.10379257028851","2.27952448112946","2.54043668443895","2.33821442279432","2.33724659960029","1.86950970804819","2.37495393242948","","",
"MLI","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40007966594835","4.57004972254447","4.38323429248857","4.06482475737852","4.22838402711012","4.22302032832717","3.52026400751885","3.77819587519824","3.4928695755868","3.18800934726826","3.29727628879551","3.39080471595369","3.60593398873697","3.60127488564078","3.70037292572608","3.54460450857703","3.57338549878787","4.21507693824249","5.4435164192439","5.29399438416072","","",
"MLT","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83643179456087","1.96745512332595","1.86163993915406","2.00164004132337","2.03719185455282","2.08934447253439","2.2803704909515","2.42949757245541","2.51478196176317","2.80898604582208","2.83610443088055","2.8865016215669","2.87452085680041","2.99774580317171","3.08137597838174","3.07966919378811","3.13669480859741","3.32605997420161","3.33755598447664","3.00648987992068","","",
"MMR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73408418987185","1.78162453976625","1.54013132333848","1.42046081685077","1.38451946126142","1.57578649944789","1.57550902528495","1.73681325849228","1.72297340168952","1.70176885760127","1.66512374511614","1.5200931182094","1.4864176341613","1.66706803882958","1.81328568795637","1.62103034204574","1.57083088539429","1.39860252791581","1.33135421541975","1.23085478604668","","",
"MNA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27098498006264","2.24929588710256","2.47859961912428","2.66354367511177","2.75971950761922","2.75420454646298","2.83586582965556","3.0392709064151","2.87697897111644","2.88659244024419","2.74894315916102","2.58642353172739","2.61781390849428","2.67551801338786","3.23911082458981","3.41420101621122","3.26470487392366","3.33211596664786","3.17193366681065","3.23143792965035","","",
"MNE","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22350457347766","2.23786633093238","2.20846922859832","2.22417816396431","2.28095159787123","2.12027792010861","2.27130498080543","2.45127188856875","2.2483114427403","2.21595021715139","2.43938481236887","2.3986907385163","2.19442895597453","2.14200227299899","2.46089306031157","2.72834600775608","2.73824169454392","2.77501870837764","2.70629595438925","2.7491617496362","","",
"MNG","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.552335949093163","0.514769682920669","0.583591279833991","0.557792777261382","0.62181214526952","1.0947313454527","1.55500463012821","2.35691138586997","3.26133604135312","3.0678943995788","2.6010726351793","2.27906001816692","2.32725210475602","2.39351081980798","2.52148968737794","2.04245951341621","1.85863571258096","1.95930835494444","1.99987370968703","2.10976884845628","","",
"MNP","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MOZ","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9031671114344","1.68425658901488","1.67508003498762","1.55223112554521","1.71932027000409","1.84973784662311","1.67518286113485","1.95984885900549","2.28406912205259","2.39083586294398","2.56168428432001","2.56180441805848","2.15270724398099","2.30656941654793","2.91980415191446","2.36222057353996","3.57012383712045","2.80312367193135","2.77881938357815","3.03884708397931","","",
"MRT","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4175189519442","2.41138455717961","2.42066896996805","2.53624229814411","2.43041706683725","2.48483130657014","2.45793612831235","2.44859982398416","2.34918507889899","2.24043713509964","2.17269414411394","1.75995949802156","1.88349378802917","1.87209242730008","1.98755052009847","1.75828817040183","1.59054629197986","1.75137651167789","1.70029683527354","1.90168277734101","","",
"MUS","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64453465250798","1.62319516754858","1.61797124986929","1.62128387594363","1.60349544155781","1.81387797999675","1.86124611182095","2.05544665359437","1.95893176662209","1.94305239190648","2.25382088483324","2.33119789303911","2.36818741477361","2.82014836433942","2.79902914114675","2.70267890202997","2.56360576975729","2.46354340921787","2.4559633780929","2.4448588943892","","",
"MWI","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18083848056557","3.35034472011754","3.5504180142377","3.62542925016898","4.24325931508754","3.29126241061877","2.85813994263466","1.90998711529141","1.76882183165039","2.09920740046009","2.13533230060928","2.79793678104118","4.89638977978487","4.60098612933814","3.99158080345682","3.70610879677534","4.73855480361911","5.28984001452735","5.16853943782032","5.37933522532556","","",
"MYS","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29044859920822","1.23948751333029","1.2210734757818","1.30367952718903","1.35038185949966","1.34348288337331","1.40702365470372","1.44450747982785","1.59189859795883","1.6268843508824","1.60098514015378","1.64241541843986","1.64376116791374","1.53457583730425","1.63790984550524","1.70414409434667","1.75187300725268","1.79617176965827","1.81496838608104","1.868788024065","","",
"NAC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.83897606947553","6.81952455528891","6.81039635501025","7.004399417267","7.06541589104496","7.09014062694201","7.33544921981868","7.78510679650846","8.03736757771468","8.00656706695535","7.97370659704007","7.91712766732179","8.034333202065","8.11320192465649","8.48739165200859","8.38997520004918","8.37959095308399","8.38174045355535","8.27974806406839","8.31794335341581","","",
"NAM","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79395358920909","1.82652141541867","1.91854292549456","1.88417798211737","1.85922436675792","1.89998674442899","2.70481462829767","2.59049515229186","2.80169488485591","3.26493743671556","3.73909088743173","4.07016732275611","3.19243946947905","3.25132313012943","3.63509557501207","3.29886999331745","3.46470105581236","3.38127952114671","3.4998468875401","3.57154996140357","","",
"NCL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"NER","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.18132762036398","5.01535805992795","5.04199420731668","5.09725270767778","5.11952158651482","4.48289780761786","5.14278255027357","4.6411593952462","4.55211903667321","4.76412500267499","4.17098332485337","4.2189317621834","4.27655410838971","4.06199207594895","4.3279293659604","4.19917523099682","4.20707512359659","3.89747176298341","2.63410542423008","2.60680539939181","","",
"NGA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1116342673933","2.31554728904332","2.19838018247944","2.56171450419607","2.39374706373242","1.88775050460665","2.22852332933864","1.80966168456536","3.14027276600316","2.91274518134212","2.90851064000666","2.4522594015585","3.00059789167661","2.52801682744093","2.9103308038674","2.56194503342129","2.53539937203559","2.26591466830042","2.82129850433814","2.74626331257142","","",
"NIC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30773629261911","2.61413101396444","2.69210519324385","2.85458799894944","2.88145501183009","2.50833159251605","2.42316881558864","2.71932169175606","2.65392520027335","2.7364676339568","2.66088580992499","2.85880352547527","3.12150185654945","3.15281377675672","2.5311076773003","2.29038811910077","2.31196797435361","3.78154384824924","4.00878991503827","3.944341737875","","",
"NLD","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15488804012587","2.5289085915037","2.40667616368053","2.71062026422614","2.80808412053465","2.7406982519303","2.89849295984354","3.13265291662237","2.82975640357172","2.93002811718407","2.92878210506216","1.38257292660501","1.37668444144218","1.36151912185206","1.38875860092265","1.39442604479749","1.44130806157581","1.48392586419314","1.42773134828415","1.41616032058633","","",
"NOR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21676959580917","1.21356990951221","1.53926492367363","1.61546847014705","1.59468942499922","1.44865062679715","1.42159102984628","1.58898230462237","1.60513653546898","1.55226121945253","1.46374303447726","1.36766288471976","1.36518713241017","1.30660402614368","1.45923485057081","1.41188198505666","1.41828019113127","1.38297212154091","1.38645855273477","1.41009934995311","","",
"NPL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90678681497225","3.99640959016509","4.02798168743592","4.05572397877203","4.1093932056399","4.07613857120962","3.76634210762156","3.96027728625478","3.95663323905877","4.23263835398512","4.13872518063192","3.65187498936781","3.55798836688576","3.71025601547612","3.58342642733639","3.56398896653315","3.48705500047708","3.42578330525904","3.46636553815316","3.45940688607894","","",
"NRU","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.847413594464505","0.803258389640581","0.750203275126675","0.673384976624325","0.741907101617298","0.949266094049991","0.963472716921765","1.02982451497674","0.954347055042405","0.972665480276233","0.953611687409245","0.972708325089102","1.04473126605877","0.834435757955747","0.729733967715582","0.648942623914136","0.555482474328266","0.445936625867213","0.458983157780256","0.458983156384742","","",
"NZL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58642003895825","1.60680294892064","1.61179316564868","1.72523139267844","1.66573692916426","1.64220896355134","1.78693029308332","1.74398671710219","1.67055629367781","1.60663742911396","1.67633964188906","1.72328028095173","1.47077762090863","1.79147469433822","1.88273755458279","1.89250797808234","1.89859588706475","1.98267152467093","1.94695375416064","1.94695375549223","","",
"OED","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37162862108225","3.47355794402267","3.64485085082199","3.83191440855012","3.89551291936272","3.99848089841842","4.22160619719849","4.41981168964678","4.44085101539079","4.34816530462761","4.38302093299044","4.36264196706512","4.32148793959112","4.29173367486196","4.56763612412262","4.52048214517831","4.45928347318063","4.57270271688945","4.58148801926907","4.63390460851375","","",
"OMN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.586384776647555","0.572828498828613","0.572815827365577","0.68260658854647","0.64984512136823","0.560725220143404","0.55406714192635","0.525734669421304","0.54342007367055","0.538195217182493","0.456787347368404","0.446248812351753","0.457501356604046","0.425913704566904","0.529301132941751","0.474354206789742","0.453090702452353","0.443307232378598","0.352265206814729","0.363711115452859","","",
"OSS","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75599160516791","1.78981465881412","1.71610074399686","1.81944051461312","1.71897308793838","1.57224188603819","1.61651164873149","1.65725511083821","1.71147142855572","1.66885939688042","1.54519691788718","1.44389875043314","1.31550744688012","1.26367351194215","1.5396010881661","1.34898298037305","1.2405012333955","1.19582739091458","1.18525953404519","1.20432789277912","","",
"PAK","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84812047253598","1.8595964288726","1.90950164170407","2.17817060986445","2.27738078958303","2.17889944653686","2.05647328882173","1.95379163950953","1.96045543860699","1.88062222946424","2.22766553640626","2.61291162595934","2.55470743920543","2.41984881558701","2.13624060306711","2.06186239424048","2.08660154148932","1.74126426051157","1.70959315928007","1.69510483643884","","",
"PAN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47403903399786","2.55414552324579","2.24514081720765","2.3590212667722","2.31139198609291","2.47923927479638","2.54160491207916","2.48525145806346","2.55775832728359","2.39786167172041","2.2735649570493","2.27577755818654","2.25775143249708","2.08366002214804","1.92749808961998","2.39714327445296","2.41168425043524","2.27367333798463","2.28186819520895","2.14735751248923","","",
"PER","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06312295740826","2.06523741652668","2.11704880373858","1.98632272249494","2.12370738700852","2.1069254861354","2.15337374047125","2.11300544357449","1.90798065207543","2.01816403300562","2.0241059096369","2.07605023165033","2.1848272382737","2.27791483588272","2.37810302266001","2.23739114817987","2.30300017378346","2.32926989422571","2.18671641154401","2.15428349954086","","",
"PHL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08563482190178","2.09045483857232","2.06116886205495","1.82563496808593","1.80285972145343","1.6824161316198","1.67395572371518","1.67451935069699","1.94093139402763","1.9250171514011","2.41220561330428","2.49945882927049","2.57251540427855","2.71472954613071","2.86176071029171","2.80028123001987","2.98356337505434","3.07189808168555","3.10856927590823","3.09529998056843","","",
